track_id,lyrics
1215049,"Rimani in disparte, chiudi le porte e non esci più.
Un tempo eri vivo, propositivo, oggi non sei tu.
E tutto ti sembra così difficile,
la verità è che non sai ridere, non ti ricordi come si fa.
Ho visto un bell'uomo, piangeva solo seduto al bar.
Beveva un po' troppo, fumava poco e sempre a metà.
E tutto sembrava così difficile,
la verità è che non escludo stesse piangendo di felicità.
Quanto è amaro il gusto se non cambia mai.
Perchè a volte puoi sentire il respiro del mare,
ritrovarti per ore a parlare, anche se non c'è niente da dire.
Praticare l'ottimismo senza farsi più male,
liberarsi da tutte le paure, regalarsi una notte d'amore.
Lo sai, c'è qualcosa che mi disturba e forse sei tu.
Tu sei una minaccia senza la miccia, non ti credo più.
E tutto poi resta così difficile,
la verità è che sono solo, che bevo e fumo seduto al bar.
Quanto è amaro il gusto se non cambia mai.
Perchè a volte puoi sentire le parole sfuggire,
e in un attimo vederle tornare, caricarsi alla luce del sole.
Puoi godere ogni giorno delle piccole cose,
apprezzarne la bellezza superiore, quella che tu non riesci a capire.
Perchè a volte puoi sentire il respiro del mare,
ritrovarsi per ore a parlare, anche se non c'è niente da dire.
Praticare l'ottimismo senza farsi più male,
liberarsi da tutte le paure, regalarsi una notte d'amore."
0012410,"Feel You
Come On"
1051173,"The day returns, my bosom burns,
The blissful day we twa did meet:
Tho' winter wild in tempest toil'd,
Ne'er summer-sun was half sae sweet.
Than a' the pride that loads the tide,
And crosses o'er the sultry line;
Than kingly robes, than crowns and globes,
Heav'n gave me more-it made thee mine!
While day and night can bring delight,
Or Nature aught of pleasure give;
While joys above my mind can move,
For thee, and thee alone, I live.
When that grim foe of life below
Comes in between to make us part,
The iron hand that breaks our band,
It breaks my bliss-it breaks my heart!"
0005140,"Printemps soixante seize
Lycée Sadi Carnot
Première douche écossaise
Tu danses avec Arnaud
Et j’attends autour, j’attends autour
Eté quatre vingt-deux
Nos vacances à Lâché
Pas un instant pour nous deux
Laurence ‘nous a pas lâchés
Et j’attends toujours, j’attends toujours
Que tournent les aiguilles de l’horloge du quartier
Que balance le vieux balancier
Saint Valentin, contrarié
On l’serait à moins
Je t’demande si tu veux te marier
Et tu me choisis comme témoin
Et j’attends l’amour, j’attends l’amour
Hiver quatre vingt douze
Tu t’sépares de Benoît
Tu dors avec tout ce qui blue’s
Mais toujours pas avec moi
Et j’attends mon tour, j’attends mon tour
Et que tournent les aiguilles de l’horloge du quartier
Que balance le vieux balancier
Et puis vint la trentaine
Tes envies de maternité
Paternité incertaine
Moi parrain, ça m’a flatté
Et j’attends l’amour, j’attends l’amour
Fidèle à ta confiance
A ton troisième mariage
J’ai apporté les alliances
Un peu comme en pèlerinage
J’attendais mon tour, j’attendais mon tour
Et que tournent les aiguilles de l’horloge du quartier
Que balance le vieux balancier
Maintenant, j’te préviens Lola
J’suis pas gérontophile
Si à minuit t’es pas là
J’refais ma vie, je file
J’attendrai Cécile, j’attendrai Cécile
Tournent les aiguilles de l’horloge du quartier
Balance le vieux balancier
Et coule le sable dans le sablier
Coule coule coule, cool cool cool"
0078470,instrumental
0011553,"Then one time with tweak and scoop,
She said she loved me -- but we all knew
She was fucking high like the sky is blue.
And when she passed, it was much too soon.
She said,
""You had everything,
You had everything,
You had everything.""
And now you're dead inside.
""I hate everything,
I hate everything,
I hate everything.""
And now I'm dead inside.
We woke up in Jill Lander's house,
Her sister and a boy passed out on the couch,
Puke and semen mixed in her blouse.
She said, ""Let's get fucked,"" and opened her mouth.
We lit one up in her parent's car;
She giggled when we couldn't lick the stars.
Her mouth was warm but the night was dark --
We talked about everything, nothing, for hours."
0782941,"Zilbra di Massimo Primiero
Timbri in un ufficio di noia
Che distanzia la tua identità
Poteri palesi che ti comandano
Senza un po’ di umanità.
Vite controllate di giorno
Sogni controllati di notte
Illusione di un controllo
Totale che ci annienterà.
Il tuo Angelo
Cresce in te
Occhi azzuri che ti accarezzan
Fan di te
La Forza e il coraggio e l’azzardo
Che era in te
Unione dolce sempre sognata
Vive in te.
Routine  spezzata di netto
Da una voglia di libertà
Follia e sangue che ti minaccian
Da un sistema di fogli timbrati
Vita risorta da un desiderio
Nascosto in un ufficio corrotto
Leviatano ingordo di vite rubate
Da un lavoro di fogli e brogliacci
Il tuo Angelo
Cresce in te
Occhi azzuri che ti accarezzan
Fan di te
La Forza e il coraggio e l’azzardo
Che era in te
Unione dolce sempre sognata
Vive in te.
Inciso  Strumentale
Somosse risvegliate
Forze contrastate
Oscuro fratello che ti comanda
Ma lo batterai.
Fantasia Ritrovata
Spirito Rinato
Oscuro fratello che ti comanda
Ma lo batterai.
Pace ritrovata
Amore risvegliato
Tentativo di abbattere un dolce gaudio
che ritornerà.
Lotta e Forza nel tuo destino
SCONFITTA UN SISTEMA PERVERSO
Lotta e vita    nel tuo destino
SCONFITTA UN SISTEMA SBAGLIATO
Lotta e Forza nel tuo destino
SCONFITTA UN SISTEMA PERVERSO
Lotta e vita    nel tuo destino
SCONFITTA UN SISTEMA SBAGLIATO"
1210877,"Chorus:
1 Praise the Lord! Praise the Lord!
Happy are those who fear the Lord,
Happy those who delight
Who greatly delight in his commands.
2 Their descendants will be strong in the land;
the generation will be blessed.
3 Wealth and riches are in their houses,
and their righteousness endures for ever.
4 They rise in darkness as a light for the upright;
they're gracious, merciful, and right.
5 It's well with those who deal generously,
who conduct all their affairs with justice.
[chorus]
6 For all the righteous will never be moved;
they'll be remembered for ever.
7 They're not afraid of evil news;
and their hearts are firm, secure in the Lord.
8 Their hearts are steady, they do not fear;
they'll look in triumph on their foes.
9 They have shared freely, give to the poor;
And their righteousness endures for ever;
[chorus]
their horn's exalted in honour.
10 The wicked see it and are mad;
they gnash their teeth and melt away;
the desire of the wicked is nothing.
[chorus]"
1032332,"Goddamn I feel my body die
Goddamn you tell me why I am still alive
Nothing left but sorry skin
Wrinkled bag around my limbs
A ghost of what I used to be
This bed has become my whole life
I am but a prisoner of my bones, all right
Look at me, the state I'm in
Preservation blossoming
Goddamn, preserve what I was like
I can't evoke a single meaning
To my life, to me being
Nothing to hold on to
Try on my skin for a second
As it unfolds to a decade
Time to let go
I'm long past my best-before date
Long gone are my girl, my work, are all my mates
Good times are but a memory
Faded like a childhood dream
Unreal, impossible from here
Let it be all right
Let it be ok
Nothing is all right
Nothing is ok
Everything's all right
Everything's ok"
0420030,"Yesterday, I was alone
I tried to call you on the phone
But if you were there
I guess you did not care
Nothing has changed
Today, I heard your name
I still get that same stupid feeling
Deep down in my stomech
Nothing has changed
And Now, what can I do
I can't stop loving you
And you, You'll walk away
Like you always say
Nothing has
Nothing has
Nothing will Change"
0068470,"GET OUT OF MY WAY
I know where to find you
I know where you hide
with your tiny sickhead
buried in the sand
You will never get it
you don't understand
so don't even bother
stick inside your shell
NEVERMIND!
I know all about you
I know who you are
Letting your hard feelings
poison my good ones
I don't need your guidance
I don't like your kind
get out of my life now
get out of my way"
0133740,"Всё изменилось в миг один,
В один из серых дней, когда
Я отвернулся от вершин
И устремился в никуда.
Всё то, что было мило вдруг
Закрыло ставни, отреклось;
Леса, луга, ручьи вокруг
Отныне источают злость;
Потоки, родники, река
Как раскалённой веной стали,
Рисуют знаки облака –
Возмездья, рока и печали;
Предгорья точат свой оскал,
Раскалены, недобродушны;
Я измождён, разбит, устал,
Дышу так часто – и мне душно.
Среди всего – я одинок,
Истёрт ветрами сожаленья,
Всё обличает мой порок
С момента моего паденья.
Ни капли оправданья нет моей вине –
Я оступился, я свернул с пути спасенья,
Я изменил Творцу… Но вот Он дарит мне
Немного времени – возможность возвращенья.
Я принимаю дар, взойду на правый путь,
Вода раскаянья – как новое рожденье;
И буду окрылён, вдохну свободу в грудь,
Причастен, приобщён и жив
В Эпохе Восхожденья."
1136443,"I'm going out now from my stupid stubborn shell
too many times I tried and I tried again
to fall off the right side
I've never raised
I see the sun
I'm getting old
disappear my breath
to see your eyes and feeling
all your tricks hurt me
One thousand miles go all over
to see your hands to own myself
Chorus: I remember the place I was there for you
I remember the time when I was dying
We are already proud to walk this road
I remember the words you said about me
I remember the sun become a lightning
'cause you're only a go getter it's all the same to you
but now it's all the same to you
but now it's all the same to you
I'm searching for the truth but it's hidden by your pride
it's fading like the sun but I catch a glimps of you
Yeah!
I've never lied
renounce me now
I'm getting tired
let's getting going
to see the skies and dreaming
all those things are real
TO YOU
I'M GOING OUT FROM MY SHELL
I'VE NEVER RAISE AND SEEN THE SUN
I'M GETTING TIRED
DISAPPEAR MY BREATH
I'm suffering but you
you're slowly crush myself
I'll remember you'll go forever"
0793716,"SI YO PUDIERA REGALARTE
Como falta en el aire, tu mirada.
Como falta en el viento, tu voz.
Como falta en el cielo, una estrella.
Como falta en mi corazón, tu calor.
Como falta en la calle, tu sonrisa mejor.
Como falta en el aire,
el brillo de tus ojos,
brillo de una ilusión.
Si yo pudiera regalarte una luna llena
no dudaría en envolverla en papel de seda.
Si yo pudiera regalarte un rayo de Sol
no dudaría en presentarle iluminando mi corazón.
Si yo pudiera transmitirte un poco de felicidad
a través de una sonrisa o de una mirada especial,
sería para exprimirla y beber juntos su esencia
y maquillado de mimo dejarte una puerta abierta.
Si yo pudiera regalarte un sencillo instante
te entregaría los segundos de los que formas parte.
Si yo pudiera regalarte un espejo mágico
sería para que reflejase los silencios cálidos.
Si yo pudiera transmitirte..."
1078434,"there she is cheerful like always
spreading her pleasure around
in a world that keeps changing all the time
and once again she buys
the entire world with just one smile
she does only know the good side
but there's days the sun don't shine
there are reasons i divine
always keep an open eye
and you're okay
she is happy
that' allright
but will she ever
will she ever know
that there's two sides to life
there she goes
looking fine
all the differences we had
in the past time
all blown away
laugh it up, everything times two
to the top is the way and the sky is the limit
she can even make you smile
when you're down, down on the ground
just a matter of time
just a trip of the mind
just a failure symptome
just stop talking like that
noone said that it will happen
but it'll surely happen now
shut up
she is happy
that' allright
but will she ever
will she ever know
that there's two sides to life
there she goes
looking fine
all the differences we had
in the past time
i am only here in case she cries
i remember a time
warm light and music
days gone by
someday i will be fine
i am only here just in case she cries"
